case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
45	OP890367.1	201	51	B.1.17.NmC6	N/A	N/A	1-43,44-51		B.1.NmC8 + B.1.17.NmC6	>>	N/A	43-44	N/A	7.99e-32	1.22e-03	[], []
45	OP890373.1	201	54	B.1.17.NmC6	N/A	N/A	1-49,50-54		B.1.NmC7 + B.1.17	>>	N/A	49-50	N/A	2.20e-63	5.98e-38	[], []
45	OP890389.1	201	49	B.1.17.NmC6	N/A	N/A	1-44,45-49		B.1.2.NmC6 + B.1.17	>>	N/A	44-45	N/A	7.06e-81	7.81e-12	[], []
45	OP890429.1	201	53	B.1.17.NmC6	N/A	N/A	1-40,41-53		B.1.NmC9 + B.1.17.NmC6	>>	N/A	40-41	N/A	4.46e-81	1.96e-01	[], []
45	OP890445.1	201	49	B.1.17.NmC6	N/A	N/A	1-44,45-49		B.1.2.NmC6 + B.1.17	>>	N/A	44-45	N/A	7.06e-81	7.81e-12	[], []
45	OP890453.1	201	53	B.1.17.NmC6	N/A	N/A	1-45,46-53		B.1.17.NmC6 + B.1.11.NmC2	>>	N/A	45-46	N/A	1.28e+22	6.02e-58	[], []
45	OP890456.1	201	50	B.1.17.NmC6	N/A	N/A	1-41,42-50		B.1.17.NmC5 + B.1.17.NmC6	>>	N/A	41-42	N/A	1.78e-28	3.99e-01	[], []
45	OP890497.1	201	50	B.1.17.NmC6	N/A	N/A	1-44,46-50	44-46	B.1.2.NmC6 + B.1.11.NmC2	>>	N/A	45-46	N/A	1.17e-17	2.36e-62	[], []
45	OP928183.1	201	49	B.1.17.NmC6	N/A	N/A	1-44,45-49		B.1.2.NmC6 + B.1.17	>>	N/A	44-45	N/A	7.06e-81	7.81e-12	[], []
45	OP928189.1	201	55	B.1.17.NmC6	N/A	N/A	1-39,41-55	39-41	B.1.8.NmC2 + B.1.17.NmC6	>>	N/A	39-40	N/A	2.62e-90	3.84e-08	[], []
45	OP928190.1	201	53	B.1.17.NmC6	N/A	N/A	1-38,40-53	38-40	B.1.NmC2 + B.1.17.NmC6	>>	N/A	38-39	N/A	2.45e-37	1.85e+00	[], []
45	OP928201.1	201	62	B.1.17.NmC6	N/A	N/A	1-24,25-36,46-62	24-46 -> 36-46	B.1.12 + B.1.22.NmC1 + B.1.12	>>	N/A	24-25, 40-41	N/A	4.94e+01	9.58e-137	[], []
45	OP928205.1	201	49	B.1.17.NmC6	N/A	N/A	1-44,45-49		B.1.2.NmC6 + B.1.17	>>	N/A	44-45	N/A	7.06e-81	7.81e-12	[], []
45	OP390192.1	201	54	B.1.17.NmC6	N/A	N/A	1-43,44-54		B.1.NmC8 + B.1.8	>>	N/A	43-44	N/A	2.86e-08	2.17e-38	[], []
45	OP597775.1	201	54	B.1.17.NmC6	N/A	N/A	1-46,47-54		B.1.17.NmC6 + B.1.11.NmC2	>>	N/A	46-47	N/A	1.28e+22	2.06e-60	[], []
45	OP597776.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2 + B.1.11.NmC2	>>	N/A	46-47	N/A	1.08e-17	4.46e-56	[], []
45	OP597777.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2 + B.1.11.NmC2	>>	N/A	46-47	N/A	1.08e-17	4.46e-56	[], []
45	OP597783.1	201	50	B.1.17.NmC6	N/A	N/A	1-45,46-50		B.1.2 + B.1.11.NmC2	>>	N/A	45-46	N/A	1.08e-17	3.93e-56	[], []
45	OP390197.1	201	52	B.1.17.NmC6	N/A	N/A	1-46,48-52	46-48	B.1.NmC4 + B.1.11.NmC2	>>	N/A	47-48	N/A	9.03e-02	2.93e-83	[], []
45	OP597785.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2 + B.1.11.NmC2	>>	N/A	46-47	N/A	1.08e-17	4.46e-56	[], []
45	OP680492.1	201	52	B.1.17.NmC6	N/A	N/A	1-43,45-52	43-45	B.1.13.NmC3 + B.1.17.NmC6	>>	N/A	43-44	N/A	1.76e-61	3.70e-01	[], []
45	OP680512.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2.NmC2 + B.1.17	>>	N/A	46-47	N/A	7.23e-98	1.77e-19	[], []
45	OP722516.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2.NmC2 + B.1.17	>>	N/A	46-47	N/A	7.23e-98	1.77e-19	[], []
45	OP680490.1	201	53	B.1.17.NmC6	N/A	N/A	1-44,46-53	44-46	B.1.17.NmC3 + B.1.17.NmC6	>>	N/A	44-45	N/A	5.51e-20	1.64e-01	[], []
45	OP722505.1	201	51	B.1.17.NmC6	N/A	N/A	1-46,47-51		B.1.2.NmC2 + B.1.17	>>	N/A	46-47	N/A	7.23e-98	1.77e-19	[], []
45	OP722502.1	201	52	B.1.17.NmC6	N/A	N/A	1-42,43-52		B.1.17.NmC4 + B.1.17.NmC6	>>	N/A	42-43	N/A	1.36e-02	3.20e-01	[], []
45	OP879756.1	201	52	B.1.17.NmC6	N/A	N/A	1-48,49-52		B.1.8 + C.1.NmC2	>>	N/A	48-49	N/A	1.04e+09	3.75e-113	[], []
45	OP442556.1	201	52	B.1.17.NmC6	N/A	N/A	1-20,21-52		B.1.21 + B.1.17.NmC6	>>	N/A	20-21	N/A	8.44e-67	1.96e-04	[], []
45	OR353547.1	201	52	B.1.17.NmC6	N/A	N/A	1-42,43-44,47-52	42-47 -> 44-47	B.1.3 + B.1.17.NmC6 + B.1.3	>>	N/A	42-43, 44-45	N/A	1.11e-06	3.72e+20	[], []
45	OR353537.1	201	56	B.1.17.NmC6	N/A	N/A	1-46,47-51,53-56	46-53 -> 51-53	B.1.17.NmC6 + B.1.23 + B.1.17.NmC6	>>	N/A	46-47, 51-52	N/A	4.62e-04	3.18e-202	[], []
45	OR353571.1	201	55	B.1.17.NmC6	N/A	N/A	1-39,40-55		B.1.17.NmC6 + B.1.2.NmC4	<<	N/A	39-40	N/A	5.20e+26	2.92e-33	[], []
45	OR353569.1	201	54	B.1.17.NmC6	N/A	N/A	1-37,38-47,48-54	37-48 -> 	B.1.3.NmC1 + B.1.7 + B.1.3.NmC1	>>	N/A	37-38, 47-48	N/A	1.00e-34	1.23e-41	[], []
45	OR353561.1	201	55	B.1.17.NmC6	N/A	N/A	1-43,44-46,47-55	43-47 -> 	B.1.11 + B.1.13.NmC3 + B.1.11	>>	N/A	43-44, 46-47	N/A	6.95e-07	9.45e-45	[], []
45	OR353559.1	201	50	B.1.17.NmC6	N/A	N/A	1-44,45-50		B.1.2 + B.1.13	>>	N/A	44-45	N/A	3.12e-11	9.81e-05	[], []
45	OP539938.1	201	48	B.1.17.NmC6	N/A	N/A	1-43,44-48		B.1.17.NmC4 + B.1.11.NmC2	>>	N/A	43-44	N/A	3.75e-01	2.75e-116	[], []
45	OQ172216.1	201	53	B.1.17.NmC6	N/A	N/A	1-44,45-47,48-53	44-48 -> 	B.1.17.NmC6 + B.1.19 + B.1.17.NmC6	>>	N/A	44-45, 47-48	N/A	3.35e-07	1.40e-114	[], []
45	OP879735.1	201	52	B.1.17.NmC6	N/A	N/A	1-44,45-52		B.1.13.NmC1 + B.1.17.NmC6	>>	N/A	44-45	N/A	1.80e-54	5.39e-02	[], []
45	OP680495.1	201	52	B.1.17.NmC6	N/A	N/A	1-47,48-52		B.1.6 + B.1.17	>>	N/A	47-48	N/A	2.38e-46	2.95e-10	[], []
45	OP748953.1	201	55	B.1.17.NmC6	N/A	N/A	1-34,35-55		B.1.4 + B.1.17.NmC6	>>	N/A	34-35	N/A	5.22e-32	2.00e-04	[], []
45	OP890531.1	201	58	B.1.17.NmC6	N/A	N/A	1-45,46-58		B.1.11 + B.1.17.NmC6	>>	N/A	45-46	N/A	2.83e-45	4.33e-04	[], []
45	OP680501.1	201	53	B.1.17.NmC6	N/A	N/A	1-44,46-53	44-46	B.1.13.NmC3 + B.1.17.NmC6	>>	N/A	44-45	N/A	1.76e-61	1.13e-01	[], []
45	OQ330977.1	201	49	B.1.17.NmC6	N/A	N/A	1-43,45-49	43-45	B.1.NmC4 + B.1.11.NmC2	>>	N/A	44-45	N/A	9.03e-02	2.83e-68	[], []
45	OQ503822.1	201	55	B.1.17.NmC6	N/A	N/A	1-42,43-55		B.1.17.NmC4 + B.1.6	>>	N/A	42-43	N/A	3.76e+37	6.93e-08	[], []
45	PP507085.1	201	61	B.1.17.NmC6	N/A	N/A	1-50,52-61	50-52	B.1.22 + B.1.17.NmC6	>>	N/A	50-51	N/A	1.66e-46	2.05e-16	[], []
47	PP533344.1	70	70	F.2	N/A	N/A	1-23,24-39,40-70	23-40 -> 	F.2 + B.1.17 + F.2	<<	N/A	23-24, 39-40	N/A	6.40e-43	4.49e-163	[], []
47	PQ686943.1	70	73	F.2	N/A	N/A	1-22,23-38,39-73	22-39 -> 	F.2 + B.1.17 + F.2	<<	N/A	22-23, 38-39	N/A	6.40e-43	3.66e-192	[], []
47	PP338777.1	70	70	F.2	N/A	N/A	1-23,24-40,41-70	23-41 -> 	F.2 + B.1.2.NmC5 + F.2	<<	N/A	23-24, 40-41	N/A	5.99e-35	1.08e-134	[], []
47	PQ686935.1	70	69	F.2	N/A	N/A	1-22,23-38,39-69	22-39 -> 	F.2 + B.1.17 + F.2	<<	N/A	22-23, 38-39	N/A	6.40e-43	3.65e-170	[], []
47	PV584377.1	70	72	F.2	N/A	N/A	1-67,68-72		F.2 + F.5	>>	N/A	67-68	N/A	1.99e-02	4.78e-114	[], []
47	PV173500.1	70	79	F.2	N/A	N/A	1-74,75-79		F.2 + F.5	>>	N/A	74-75	N/A	1.36e-02	1.15e-143	[], []
47	PV539223.1	70	78	F.2	N/A	N/A	1-73,74-78		F.2 + F.5	>>	N/A	73-74	N/A	1.99e-02	3.34e-147	[], []
47	PV539220.1	70	78	F.2	N/A	N/A	1-73,74-78		F.2 + F.5	>>	N/A	73-74	N/A	1.98e-02	6.22e-154	[], []
47	PV834990.1	70	81	F.2	N/A	N/A	1-76,77-81		F.2 + F.5	>>	N/A	76-77	N/A	1.98e-02	2.49e-183	[], []
47	PV765596.1	70	83	F.2	N/A	N/A	1-78,79-83		F.2 + F.5	>>	N/A	78-79	N/A	1.98e-02	9.99e-192	[], []
47	PV834994.1	70	82	F.2	N/A	N/A	1-77,78-82		F.2 + F.5	>>	N/A	77-78	N/A	1.99e-02	8.11e-189	[], []
49	OR086972.1	19	70	B.1.15	N/A	N/A	1-64,65-70		B.1.15 + B.1.NmC8	>>	N/A	64-65	N/A	5.17e-11	3.57e-117	[], []
49	OP623592.1	19	70	B.1.15	N/A	N/A	1-66,67-70		B.1.15 + C.1.NmC2	>>	N/A	66-67	N/A	8.24e+08	2.27e-187	[], []
49	OP623589.1	19	60	B.1.15	N/A	N/A	1-56,57-60		B.1.15 + C.1.NmC2	>>	N/A	56-57	N/A	8.24e+08	7.30e-148	[], []
49	OP623590.1	19	62	B.1.15	N/A	N/A	1-58,59-62		B.1.15 + C.1.NmC2	>>	N/A	58-59	N/A	8.24e+08	1.50e-129	[], []
49	OP959066.1	19	68	B.1.15	N/A	N/A	1-64,65-68		B.1.15 + C.1.NmC2	>>	N/A	64-65	N/A	8.24e+08	1.87e-154	[], []
49	OP959067.1	19	68	B.1.15	N/A	N/A	1-64,65-68		B.1.15 + C.1.NmC2	>>	N/A	64-65	N/A	8.24e+08	1.87e-154	[], []
49	OP837477.1	19	74	B.1.15	N/A	N/A	1-70,71-74		B.1.15 + C.1.NmC2	>>	N/A	70-71	N/A	8.24e+08	1.69e-210	[], []
49	OP837479.1	19	71	B.1.15	N/A	N/A	1-67,68-71		B.1.15 + C.1.NmC2	>>	N/A	67-68	N/A	8.24e+08	7.69e-211	[], []
49	OP837480.1	19	73	B.1.15	N/A	N/A	1-69,70-73		B.1.15 + C.1.NmC2	>>	N/A	69-70	N/A	8.24e+08	2.40e-203	[], []
49	OP819950.1	19	72	B.1.15	N/A	N/A	1-68,69-72		B.1.15 + C.1.NmC2	>>	N/A	68-69	N/A	8.24e+08	2.21e-194	[], []
49	OR035721.1	19	68	B.1.15	N/A	N/A	1-64,65-68		B.1.15 + C.1.NmC2	>>	N/A	64-65	N/A	8.24e+08	3.47e-179	[], []
49	PQ566602.1	19	71	B.1.15	N/A	N/A	1-67,68-71		B.1.15 + C.1.NmC2	>>	N/A	67-68	N/A	8.24e+08	1.37e-163	[], []
52	ON585031.1	82	23	A.1.NmC2	N/A	N/A	1-17,19-23	17-19	A.1.NmC3 + A.1.NmC1	<<	N/A	17-18	N/A	1.01e-11	7.41e-26	[], []
52	ON585033.1	82	22	A.1.NmC2	N/A	N/A	1-17,18-22		A.1.NmC3 + A.1.NmC1	<<	N/A	17-18	N/A	7.93e-12	7.41e-26	[], []
52	ON585035.1	82	22	A.1.NmC2	N/A	N/A	1-17,18-22		A.1.NmC3 + A.1.NmC1	<<	N/A	17-18	N/A	7.93e-12	7.41e-26	[], []
52	OP863225.1	82	27	A.1.NmC2	N/A	N/A	1-21,22-27		B.1.13.NmC1 + A.1.NmC2	<<	N/A	21-22	N/A	7.55e-109	5.58e+45	[], []
52	OP722499.1	82	30	A.1.NmC2	N/A	N/A	1-24,25-30		B.1.NmC10 + B.1.2.NmC4	<<	N/A	24-25	N/A	1.15e-24	6.72e-27	[], []
52	OR759158.1	82	28	A.1.NmC2	N/A	N/A	1-6,7-28		B.1.NmC4 + A.1.NmC2	<<	N/A	6-7	N/A	1.35e-83	9.20e+39	[], []
52	OR759177.1	82	31	A.1.NmC2	N/A	N/A	1-6,7-31		B.1.2.NmC6 + A.1.NmC2	<<	N/A	6-7	N/A	2.00e-112	4.31e+40	[], []
52	OQ121961.1	82	34	A.1.NmC2	N/A	N/A	1-8,13-34	8-13	B.1.7 + A.1.NmC2	<<	N/A	12-13	N/A	1.61e-77	1.28e+20	[], []
52	OQ503806.1	82	28	A.1.NmC2	N/A	N/A	1-7,8-28		B.1.NmC10 + A.1.NmC2	<<	N/A	7-8	N/A	1.79e-94	1.99e+06	[], []
52	OP920689.1	82	27	A.1.NmC2	N/A	N/A	1-21,22-27		B.1.13.NmC1 + A.1.NmC2	<<	N/A	21-22	N/A	9.72e-102	5.58e+45	[], []
52	OR865762.1	82	28	A.1.NmC2	N/A	N/A	1-19,20-28		A.1.NmC2 + B.1.17.NmC1	<<	N/A	19-20	N/A	1.66e-03	1.33e-55	[], []
52	OR499956.1	82	23	A.1.NmC2	N/A	N/A	1-18,19-23		A.1.NmC3 + F.5	<<	N/A	18-19	N/A	3.75e-01	1.51e-123	[], []
52	OR499984.1	82	23	A.1.NmC2	N/A	N/A	1-18,19-23		A.1.NmC3 + F.5	<<	N/A	18-19	N/A	3.75e-01	1.51e-123	[], []
52	OR499983.1	82	23	A.1.NmC2	N/A	N/A	1-18,19-23		A.1.NmC3 + F.5	<<	N/A	18-19	N/A	3.75e-01	1.51e-123	[], []
52	OR499976.1	82	22	A.1.NmC2	N/A	N/A	1-17,18-22		A.1.NmC3 + F.5	<<	N/A	17-18	N/A	3.75e-01	5.50e-124	[], []
52	OR499989.1	82	26	A.1.NmC2	N/A	N/A	1-18,19-26		A.1.NmC3 + F.1	<<	N/A	18-19	N/A	6.46e-06	3.16e-167	[], []
52	OR643705.1	82	28	A.1.NmC2	N/A	N/A	1-20,21-28		A.1.NmC2 + C.1.1	<<	N/A	20-21	N/A	1.85e-07	5.08e-184	[], []
52	PQ153148.1	82	48	A.1.NmC2	N/A	N/A	1-36,43-48	36-43	B.1.22 + A.1.NmC2	>>	N/A	37-38	N/A	1.34e-40	2.00e+64	[], []
53	OP890380.1	452	62	B.1	N/A	N/A	1-57,58-62		B.1.NmC7 + B.1	>>	N/A	57-58	N/A	3.25e-15	5.51e+13	[], []
53	OP890387.1	452	58	B.1	N/A	N/A	1-55,56-58		B.1 + B.1.17.NmC6	>>	N/A	55-56	N/A	3.36e-01	5.56e-31	[], []
53	OP890390.1	452	59	B.1	N/A	N/A	1-56,57-59		B.1 + B.1.17.NmC6	>>	N/A	56-57	N/A	3.36e-01	2.91e-30	[], []
53	OP890508.1	452	55	B.1	N/A	N/A	1-11,12-55		B.1.NmC2 + B.1.4	<<	N/A	11-12	N/A	5.48e-22	5.13e-10	[], []
53	OP928204.1	452	62	B.1	N/A	N/A	1-37,38-62		B.1.7.NmC1 + B.1	<<	N/A	37-38	N/A	2.92e-33	1.56e-04	[], []
53	ON585029.1	452	53	B.1	N/A	N/A	1-39,40-53		B.1.2.NmC2 + B.1.13.NmC3	>>	N/A	39-40	N/A	3.08e-45	1.21e-07	[], []
53	ON568298.1	452	58	B.1	N/A	N/A	1-46,47-58		B.1.2.NmC5 + B.1.NmC3	>>	N/A	46-47	N/A	1.11e-12	5.12e-03	[], []
53	ON627808.1	452	57	B.1	N/A	N/A	1-46,47-57		B.1.2.NmC5 + B.1.NmC8	>>	N/A	46-47	N/A	4.82e-28	8.21e-27	[], []
53	ON803439.1	452	65	B.1	N/A	N/A	1-52,53-65		B.1.17.NmC3 + B.1	>>	N/A	52-53	N/A	5.22e-69	8.36e-07	[], []
53	ON755255.2	452	60	B.1	N/A	N/A	1-54,55-60		B.1.NmC6 + B.1.21	>>	N/A	54-55	N/A	6.14e-19	2.25e-90	[], []
53	OP580151.1	452	61	B.1	N/A	N/A	1-58,59-61		B.1 + B.1.17.NmC6	>>	N/A	58-59	N/A	3.36e-01	1.30e-43	[], []
53	OP414320.2	452	57	B.1	N/A	N/A	1-44,45-57		B.1.17.NmC1 + B.1	>>	N/A	44-45	N/A	3.93e-28	8.98e-02	[], []
53	OP324536.1	452	58	B.1	N/A	N/A	1-46,47-58		B.1.17.NmC3 + B.1	>>	N/A	46-47	N/A	5.63e-63	5.56e-02	[], []
53	OP324518.1	452	58	B.1	N/A	N/A	1-51,52-54,55-58	51-55 -> 	B.1.NmC3 + F.2 + B.1.NmC3	>>	N/A	51-52, 54-55	N/A	6.44e-01	1.51e-101	[], []
53	OP324526.1	452	59	B.1	N/A	N/A	1-54,55-59		B.1.7 + B.1	>>	N/A	54-55	N/A	2.84e-15	4.69e-02	[], []
53	PQ201821.1	452	62	B.1	N/A	N/A	1-42,43-62		B.1.NmC9 + B.1	>>	N/A	42-43	N/A	4.52e-73	1.94e-02	[], []
53	OR035685.1	452	55	B.1	N/A	N/A	1-43,44-55		B.1.2.NmC6 + B.1.21	>>	N/A	43-44	N/A	1.28e-11	1.41e-68	[], []
53	PQ201828.1	452	57	B.1	N/A	N/A	1-45,46-57		B.1.2.NmC2 + B.1	>>	N/A	45-46	N/A	4.51e-41	3.07e-01	[], []
53	PQ201835.1	452	57	B.1	N/A	N/A	1-45,46-57		B.1.2.NmC2 + B.1	>>	N/A	45-46	N/A	4.51e-41	3.07e-01	[], []
53	ON929062.1	452	61	B.1	N/A	N/A	1-54,55-56,57-61	54-57 -> 	B.1.NmC3 + E.2 + B.1.NmC3	>>	N/A	54-55, 56-57	N/A	9.81e-09	7.26e-117	[], []
53	OR463758.1	452	58	B.1	N/A	N/A	1-53,54-58		B.1.NmC6 + B.1.NmC5	>>	N/A	53-54	N/A	1.26e-25	2.00e-01	[], []
53	OP863220.1	452	58	B.1	N/A	N/A	1-46,47-58		B.1.2.NmC2 + B.1	>>	N/A	46-47	N/A	4.51e-41	1.45e-01	[], []
53	OP863221.1	452	58	B.1	N/A	N/A	1-46,47-58		B.1.2.NmC2 + B.1	>>	N/A	46-47	N/A	4.51e-41	1.45e-01	[], []
53	OR086954.1	452	51	B.1	N/A	N/A	1-41,42-51		B.1.13.NmC1 + B.1.NmC8	>>	N/A	41-42	N/A	1.96e-38	9.72e-15	[], []
53	OP879740.1	452	48	B.1	N/A	N/A	1-45,46-48		B.1.1 + B.1.8	>>	N/A	45-46	N/A	2.25e+00	1.72e-35	[], []
53	OP879741.1	452	53	B.1	N/A	N/A	1-22,23-48,49-53	22-49 -> 	B.1.NmC8 + B.1 + B.1.NmC8	>>	N/A	22-23, 48-49	N/A	6.10e-17	1.28e-04	[], []
53	OP324461.1	452	58	B.1	N/A	N/A	1-43,44-58		B.1.17.NmC1 + B.1	>>	N/A	43-44	N/A	3.33e-28	1.40e-01	[], []
53	OP580157.1	452	60	B.1	N/A	N/A	1-56,57-60		B.1.6 + C.1.NmC2	>>	N/A	56-57	N/A	6.11e+08	3.10e-90	[], []
53	OP587248.1	452	58	B.1	N/A	N/A	1-46,47-58		B.1.2.NmC2 + B.1	>>	N/A	46-47	N/A	4.51e-41	1.45e-01	[], []
53	OQ121019.1	452	57	B.1	N/A	N/A	1-45,46-57		B.1.2.NmC2 + B.1	>>	N/A	45-46	N/A	4.51e-41	3.07e-01	[], []
53	OX261748.1	452	57	B.1	N/A	N/A	1-46,47-57		B.1.2.NmC5 + B.1.NmC8	>>	N/A	46-47	N/A	4.82e-28	8.21e-27	[], []
53	OP440571.1	452	59	B.1	N/A	N/A	1-42,43-59		B.1.17.NmC4 + B.1	>>	N/A	42-43	N/A	5.97e-49	1.25e-02	[], []
53	OP531894.1	452	58	B.1	N/A	N/A	1-3,4-58		F.1 + B.1	<<	N/A	3-4	N/A	8.16e-112	3.87e+06	[], []
53	OP531895.1	452	57	B.1	N/A	N/A	1-47,50-57	47-50	B.1.13.NmC1 + B.1.6	>>	N/A	47-48	N/A	2.33e-04	9.49e-08	[], []
53	OP440545.1	452	59	B.1	N/A	N/A	1-47,48-59		B.1.NmC4 + B.1	>>	N/A	47-48	N/A	8.08e-19	2.22e-01	[], []
53	OP879767.1	452	52	B.1	N/A	N/A	1-47,50-52	47-50	B.1.1 + B.1.2.NmC4	>>	N/A	49-50	N/A	5.38e-09	2.93e-54	[], []
53	OP555510.1	452	56	B.1	N/A	N/A	1-50,51-56		B.1.NmC6 + B.1.21	>>	N/A	50-51	N/A	6.17e-19	1.22e-70	[], []
53	OR759204.1	452	62	B.1	N/A	N/A	1-45,46-56,58-62	45-58 -> 56-58	B.1.13.NmC1 + B.1.NmC3 + B.1.13.NmC1	>>	N/A	45-46, 57-58	N/A	1.00e-39	4.01e-29	[], []
53	OP531888.1	452	60	B.1	N/A	N/A	1-38,39-60		B.1.7 + B.1	>>	N/A	38-39	N/A	5.59e-16	1.53e-03	[], []
53	OP555545.1	452	48	B.1	N/A	N/A	1-8,9-48		B.1 + B.1.11	<<	N/A	8-9	N/A	1.68e+22	8.34e-12	[], []
53	OP555548.1	452	62	B.1	N/A	N/A	1-45,46-62		B.1.17.NmC5 + B.1.4	>>	N/A	45-46	N/A	1.86e-62	1.19e-29	[], []
53	OP555551.1	452	60	B.1	N/A	N/A	1-46,47-60		B.1.17.NmC1 + B.1	>>	N/A	46-47	N/A	4.15e-28	5.29e-02	[], []
53	OR095026.1	452	56	B.1	N/A	N/A	1-46,47-56		B.1.13.NmC1 + B.1.NmC8	>>	N/A	46-47	N/A	1.96e-38	4.18e-21	[], []
53	OR035689.1	452	51	B.1	N/A	N/A	1-43,44-51		B.1.13 + B.1.NmC8	>>	N/A	43-44	N/A	3.87e-21	1.44e-26	[], []
53	OR035690.1	452	55	B.1	N/A	N/A	1-45,46-55		B.1.2.NmC2 + B.1.NmC8	>>	N/A	45-46	N/A	1.80e-55	7.81e-35	[], []
53	OR035692.1	452	50	B.1	N/A	N/A	1-43,46-50	43-46	B.1.2.NmC2 + B.1.NmC8	>>	N/A	43-44	N/A	1.80e-55	7.81e-35	[], []
53	OR035696.1	452	51	B.1	N/A	N/A	1-43,46-51	43-46	B.1.2.NmC2 + B.1.NmC8	>>	N/A	43-44	N/A	1.80e-55	7.81e-35	[], []
53	OP555566.1	452	62	B.1	N/A	N/A	1-45,46-62		B.1.17.NmC5 + B.1.4	>>	N/A	45-46	N/A	1.87e-62	3.64e-36	[], []
53	PQ336079.1	452	61	B.1	N/A	N/A	1-9,10-11,12-61	9-12 -> 	B.1 + B.1.8.NmC1 + B.1	<<	N/A	9-10, 11-12	N/A	1.74e-01	6.69e-124	[], []
53	OP555606.1	452	60	B.1	N/A	N/A	1-46,47-60		B.1.17.NmC1 + B.1	>>	N/A	46-47	N/A	4.15e-28	1.85e-01	[], []
53	OX336004.1	452	59	B.1	N/A	N/A	1-35,36-59		B.1 + B.1.7	<<	N/A	35-36	N/A	6.23e+06	2.50e-07	[], []
53	OQ121041.1	452	39	B.1	N/A	N/A	1-36,37-39		B.1 + B.1.17.NmC6	>>	N/A	36-37	N/A	3.36e-01	2.35e-32	[], []
53	OP555646.1	452	61	B.1	N/A	N/A	1-43,48-61	43-48	B.1.17.NmC1 + B.1	>>	N/A	47-48	N/A	4.15e-28	5.61e-02	[], []
53	OR146350.1	452	60	B.1	N/A	N/A	1-53,55-60	53-55	B.1.NmC3 + A.1.NmC1	>>	N/A	54-55	N/A	2.09e-08	6.38e-154	[], []
53	OQ503809.1	452	55	B.1	N/A	N/A	1-45,46-55		B.1.6 + B.1	>>	N/A	45-46	N/A	2.19e-15	6.62e-04	[], []
53	OR004145.1	452	38	B.1	N/A	N/A	1-6,8-10,11-38	6-11 -> 6-8	B.1 + B.1.NmC10 + B.1	<<	N/A	7-8, 10-11	N/A	1.38e-01	9.55e-18	[], []
53	OP748948.1	452	61	B.1	N/A	N/A	1-42,43-61		B.1.17 + B.1	>>	N/A	42-43	N/A	1.10e-58	6.43e-04	[], []
53	OP863232.1	452	66	B.1	N/A	N/A	1-50,51-66		B.1.NmC10 + B.1	>>	N/A	50-51	N/A	7.93e-12	1.25e-02	[], []
53	OP680502.1	452	60	B.1	N/A	N/A	1-51,52-60		B.1.6 + B.1.NmC5	>>	N/A	51-52	N/A	3.34e-10	2.66e-25	[], []
53	OP920684.1	452	68	B.1	N/A	N/A	1-4,5-8,9-68	4-9 -> 	B.1 + B.1.21 + B.1	<<	N/A	4-5, 8-9	N/A	5.14e-05	7.38e-77	[], []
53	OQ503805.1	452	63	B.1	N/A	N/A	1-60,61-63		B.1 + B.1.17.NmC6	>>	N/A	60-61	N/A	3.35e-01	2.22e-43	[], []
53	OQ503823.2	452	53	B.1	N/A	N/A	1-49,50-53		B.1.6 + B.1.17	>>	N/A	49-50	N/A	1.17e-08	1.82e-46	[], []
53	OR865764.1	452	61	B.1	N/A	N/A	1-49,50-61		B.1.17.NmC3 + B.1	>>	N/A	49-50	N/A	5.60e-63	1.94e-03	[], []
53	PP977063.1	452	59	B.1	N/A	N/A	1-43,44-59		B.1.17 + B.1	>>	N/A	43-44	N/A	4.98e-35	3.51e-04	[], []
53	PP977067.1	452	62	B.1	N/A	N/A	1-45,46-62		B.1.17.NmC4 + B.1	>>	N/A	45-46	N/A	1.83e-48	2.54e-04	[], []
53	OQ547883.2	452	63	B.1	N/A	N/A	1-45,46-58,59-63	45-59 -> 	B.1.17 + B.1.6 + B.1.17	>>	N/A	45-46, 58-59	N/A	1.06e-46	4.87e-19	[], []
53	OQ331006.1	452	56	B.1	N/A	N/A	1-40,41-56		B.1.17.NmC4 + B.1	>>	N/A	40-41	N/A	1.56e-54	5.12e-03	[], []
53	OQ547884.2	452	65	B.1	N/A	N/A	1-47,48-60,61-65	47-61 -> 	B.1.17 + B.1.6 + B.1.17	>>	N/A	47-48, 60-61	N/A	1.06e-46	1.64e-26	[], []
53	OR865767.1	452	60	B.1	N/A	N/A	1-48,49-60		B.1.17.NmC3 + B.1	>>	N/A	48-49	N/A	5.60e-63	2.32e-03	[], []
53	OQ547885.2	452	64	B.1	N/A	N/A	1-46,47-59,60-64	46-60 -> 	B.1.17 + B.1.6 + B.1.17	>>	N/A	46-47, 59-60	N/A	1.06e-46	5.31e-19	[], []
