genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PP_002MMF6	B.D.1	B.D.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MMF6
PP_002MMG4	B.D.1	B.D.1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MMG4
PP_002MMH1	B.D.1	B.D.1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MMH1
PP_002MMJZ	B.D.1	B.D.1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MMJZ
PP_002MN2X	B.D.1	B.D.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MN2X
PP_002MTKR	B.D.1	B.D.1 + B.D.4.1 + B.D.1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002MTKR
PP_002N4CT	B.D.1	B.D.1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002N4CT
PP_002TBE6	B.D.1	B.D + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002TBE6
PP_002UBC8	B.D.1	B.D.1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002UBC8
PP_002UBKT	B.D.1	B.D.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002UBKT
PP_002RSDX	B.D.1	B.D.4.1.1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002RSDX
PP_002UBE4	B.D.1	B.D.4.1.1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002UBE4
PP_002S7H5	B.D.1	B.D.4.1.1 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002S7H5
PP_002RMV3	B.D.1	B.D.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002RMV3
PP_002RSKJ	B.D.1	B.D.4.1.1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002RSKJ
PP_002RT4E	B.D.1	B.D.1 + B.D.E.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_8_B.D.1_PP_002RT4E
PP_0021TCD	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021TCD
PP_002729Y	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002729Y
PP_0022D47	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0022D47
PP_0022D63	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0022D63
PP_00252YP	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00252YP
PP_00252WT	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00252WT
PP_0026TA7	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0026TA7
PP_002732B	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002732B
PP_0025LNR	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025LNR
PP_002544A	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002544A
PP_00253XQ	B.D.1.NmC1	B.3 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00253XQ
PP_00253ZL	B.D.1.NmC1	B.D.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00253ZL
PP_00271ZJ	B.D.1.NmC1	B.D.4.1.3.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00271ZJ
PP_002051R	B.D.1.NmC1	B.D.4.1.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002051R
PP_0021ALD	B.D.1.NmC1	B.D.4.1.1.NmC1 + B	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021ALD
PP_0021BDT	B.D.1.NmC1	B.D.4.1.2 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021BDT
PP_0021BJG	B.D.1.NmC1	B.D.E.5 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021BJG
PP_0021BN8	B.D.1.NmC1	B + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021BN8
PP_0021ZMN	B.D.1.NmC1	B.D.E.5 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0021ZMN
PP_00220KP	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00220KP
PP_002237B	B.D.1.NmC1	B.3 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002237B
PP_00223A5	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1 + B.D.1.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00223A5
PP_00225CZ	B.D.1.NmC1	B.D.1.NmC1 + B	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00225CZ
PP_0022CYK	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0022CYK
PP_0022CZH	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0022CZH
PP_00233ME	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00233ME
PP_00233PA	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00233PA
PP_00233R6	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00233R6
PP_0023C62	B.D.1.NmC1	B.D.E.5 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023C62
PP_0023CBS	B.D.1.NmC1	B.D.4.1.2 + B.D.1.NmC1 + B.D.4.1.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023CBS
PP_0023CEL	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023CEL
PP_0023DXJ	B.D.1.NmC1	B.D.1.NmC1 + B.D.1 + B.D.1.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023DXJ
PP_0023F35	B.D.1.NmC1	B.D.4.1.2 + B.D.1.NmC1 + B.D.4.1.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023F35
PP_0023F6Z	B.D.1.NmC1	B.D.4.1.2 + B.D.1.NmC1 + B.D.4.1.2	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023F6Z
PP_0023XSA	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0023XSA
PP_00242EU	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00242EU
PP_00242FS	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00242FS
PP_00242Q7	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00242Q7
PP_00242XT	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00242XT
PP_002430M	B.D.1.NmC1	B.D.1.NmC1 + B.3	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002430M
PP_0025L02	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025L02
PP_0025L2Y	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025L2Y
PP_0025LH1	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025LH1
PP_0025M1Z	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025M1Z
PP_0025M7M	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0025M7M
PP_002640G	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002640G
PP_0026CXD	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2 + B.D.1.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_0026CXD
PP_00273RY	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_00273RY
PP_002740E	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002740E
PP_002742A	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002742A
PP_002MCRU	B.D.1.NmC1	B.D.1.NmC1 + B.D.3 + B.D.1.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002MCRU
PP_002MCZC	B.D.1.NmC1	B.D.1.NmC1 + B.D.1 + B.D.1.NmC1	2BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002MCZC
PP_002MDNZ	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002MDNZ
PP_002MDRT	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002MDRT
PP_002N78Y	B.D.1.NmC1	B.D.4.1.2 + B.3	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002N78Y
PP_002UD2S	B.D.1.NmC1	B.D.4.1.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002UD2S
PP_002UD6J	B.D.1.NmC1	B.D.4.1.1.NmC1 + B.D.1.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002UD6J
PP_002VVTR	B.D.1.NmC1	B.D.1.NmC1 + B.D.4.1.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_9_B.D.1.NmC1_PP_002VVTR
PP_00226S3	B	B + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_10_B_PP_00226S3
PP_0020BFR	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BFR
PP_0025JG6	B.D.4	B.D.E.2 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025JG6
PP_002MTF0	B.D.4	B.D.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MTF0
PP_002RKV5	B.D.4	B.D.4 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002RKV5
PP_0020BMC	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BMC
PP_002MU5K	B.D.4	B.D.1 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MU5K
PP_0020BR4	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BR4
PP_0020BUY	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BUY
PP_0020BVW	B.D.4	B.D.4.1.1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BVW
PP_002325E	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002325E
PP_00235LE	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00235LE
PP_002362G	B.D.4	B.D.4 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002362G
PP_00236UX	B.D.4	B.D.4.NmC1 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00236UX
PP_0025JF8	B.D.4	B.D.E.2 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025JF8
PP_00276RV	B.D.4	B.D.4.NmC1 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00276RV
PP_002RLC5	B.D.4	B.D.E.2 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002RLC5
PP_0022FL6	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0022FL6
PP_0022FN2	B.D.4	B.D.4.1.1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0022FN2
PP_0022TNQ	B.D.4	B.D + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0022TNQ
PP_002L90G	B.D.4	B.D.1 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002L90G
PP_0020BXS	B.D.4	B.D.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BXS
PP_0020BYQ	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020BYQ
PP_00287J6	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00287J6
PP_002886W	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002886W
PP_002370K	B.D.4	B.D.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002370K
PP_0024MMU	B.D.4	B.D.4.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024MMU
PP_0024N4U	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024N4U
PP_0024N6Q	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024N6Q
PP_0024PSG	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024PSG
PP_0024Q00	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024Q00
PP_0025V7D	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025V7D
PP_0026ZJJ	B.D.4	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0026ZJJ
PP_0027F8M	B.D.4	B.D.4.NmC1 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027F8M
PP_002SQFT	B.D.4	B.D.4.1.1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002SQFT
PP_0020C76	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0020C76
PP_002MTPH	B.D.4	B.D.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MTPH
PP_0023478	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0023478
PP_0023B1D	B.D.4	B.D.4 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0023B1D
PP_0023C0E	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0023C0E
PP_0023ZFX	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0023ZFX
PP_0025GMX	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025GMX
PP_0025BGD	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025BGD
PP_0024VPG	B.D.4	B.D.4 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024VPG
PP_00255XN	B.D.4	B.D.E.2 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00255XN
PP_00278RT	B.D.4	B.D.E.2 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00278RT
PP_00278ZB	B.D.4	B.D.4.NmC1 + B.D.E.3.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00278ZB
PP_0027917	B.D.4	B.D.E.2 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027917
PP_0027925	B.D.4	B.D.2 + B.D.E.3	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027925
PP_00283RW	B.D.4	B.D.4.NmC1 + B.D.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00283RW
PP_002MSSC	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MSSC
PP_002MSTA	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MSTA
PP_002MSV6	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MSV6
PP_002SRB0	B.D.4	B.D.4.1.1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002SRB0
PP_0025DH8	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025DH8
PP_0025CAQ	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CAQ
PP_002MFMZ	B.D.4	B.D.4.1.1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MFMZ
PP_0025CCL	B.D.4	B.D.4 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CCL
PP_0025CK5	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CK5
PP_0023ZU4	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0023ZU4
PP_0025CM1	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CM1
PP_0025CQV	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CQV
PP_0025CVK	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CVK
PP_0025CYD	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025CYD
PP_0025AUP	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025AUP
PP_0025DGB	B.D.4	B.D.4.NmC1 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025DGB
PP_002400Q	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002400Q
PP_0025FDF	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025FDF
PP_002MKG6	B.D.4	B.D.4.NmC1 + B.D.4.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_002MKG6
PP_00260XR	B.D.4	B.D.4.NmC1 + B.D.1.1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00260XR
PP_0024U3Q	B.D.4	B.D.E.2 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024U3Q
PP_0026KNQ	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0026KNQ
PP_0026KPN	B.D.4	B.D.4.1.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0026KPN
PP_0024UD4	B.D.4	B.D.1.1 + B.D.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024UD4
PP_00241ZQ	B.D.4	B.D.4 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00241ZQ
PP_0024W7E	B.D.4	B.D.2 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0024W7E
PP_0025V4K	B.D.4	B.D.1 + B.D	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0025V4K
PP_00279YC	B.D.4	B.D.1 + B.D.4	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_00279YC
PP_0027ADG	B.D.4	B.D.4 + B.D.4.NmC1	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027ADG
PP_0027ARR	B.D.4	B.D.4 + B.D.2	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027ARR
PP_0027ATM	B.D.4	B.D.1 + B.D.E.3	1BP	results/recombinhunt_output/rsv-b/dist5size50/structured_reports/case_11_B.D.4_PP_0027ATM
